,Date,Site,Depth,Temp.C,SpCond.uScm,Chlorophyll.RFU,Chlorophyll.ug/L,BGA-PC.RFU,BGA-PC.ug/L,Turbidity.FNU,fDOM.RFU,fDOM.QSU,ODO%sat,ODO.mg/L,pH
1,2019-05-21,A,0,11.11836667,716.6883333,0.1345,0.618166667,0.103,0.086833333,0.613666667,13.5545,38.89933333,93.70833333,10.28333333,8.3925
2,2019-05-21,A,1,11.11606667,742.6366667,0.169166667,0.758833333,0.101166667,0.084333333,0.500166667,13.72683333,39.39533333,94.09666667,10.32,8.343666667
3,2019-05-21,A,2,11.11746667,742.71,0.162,0.73,0.101666667,0.085666667,0.479166667,13.71183333,39.35566667,94.09166667,10.32,8.33
4,2019-05-21,A,3,11.11718333,742.5066667,0.6795,2.818666667,0.288,0.279,10.005,13.298,38.16516667,94.06166667,10.31816667,8.33
5,2019-05-21,D,0,11.11836667,716.6883333,0.1345,0.618166667,0.103,0.086833333,0.613666667,13.5545,38.89933333,93.70833333,10.28333333,8.3925
6,2019-05-21,D,1,11.11606667,742.6366667,0.169166667,0.758833333,0.101166667,0.084333333,0.500166667,13.72683333,39.39533333,94.09666667,10.32,8.343666667
7,2019-05-21,D,2,11.11746667,742.71,0.162,0.73,0.101666667,0.085666667,0.479166667,13.71183333,39.35566667,94.09166667,10.32,8.33
8,2019-05-21,D,3,11.11718333,742.5066667,0.6795,2.818666667,0.288,0.279,10.005,13.298,38.16516667,94.06166667,10.31816667,8.33
9,2019-05-22,C,0,10.78391667,744.0583333,0.182666667,0.812166667,0.102833333,0.087333333,1.3765,13.87816667,39.829,98.355,10.87616667,8.33
10,2019-05-22,C,1,10.72458333,744.2066667,0.212833333,0.932,0.106333333,0.0905,1.302333333,13.92716667,39.97033333,98.16333333,10.87,8.327333333
11,2019-05-22,C,2,10.62145,744.2983333,0.250666667,1.084666667,0.099166667,0.083,1.314833333,13.995,40.16483333,97.845,10.861,8.321833333
12,2019-05-22,C,3,10.57971667,744.3916667,0.245,1.062,0.099833333,0.083833333,1.225833333,14.02983333,40.26183333,97.74833333,10.85816667,8.32
13,2019-05-22,C,4,10.43525,744.3583333,0.2325,1.014,0.099666667,0.0835,1.065833333,14.12666667,40.54083333,97.31666667,10.85,8.32
14,2019-05-22,C,5,9.964566667,744.8583333,0.163833333,0.739,0.0905,0.074,0.736166667,14.38266667,41.27616667,95.79333333,10.7945,8.305333333
15,2019-05-22,C,6,9.665583333,745.0466667,0.134,0.612666667,0.094166667,0.078166667,0.572666667,14.57316667,41.82016667,94.57666667,10.7355,8.291833333
16,2019-05-22,C,7,9.5896,744.9983333,0.1305,0.6015,0.083666667,0.0665,0.5235,14.62433333,41.96583333,94.10166667,10.7005,8.286833333
17,2019-05-22,C,8,9.5613,744.965,0.131333333,0.608,0.087333333,0.070333333,0.526166667,14.6525,42.04733333,93.89833333,10.68733333,8.28
18,2019-05-22,C,9,9.530133333,745.0216667,0.128333333,0.591,0.091,0.074833333,0.559666667,14.67566667,42.11466667,93.71833333,10.67383333,8.28
19,2019-05-22,C,10,9.4512,745.3116667,0.128166667,0.590833333,0.088166667,0.071,0.588166667,14.72116667,42.24466667,93.345,10.64933333,8.274833333
20,2019-05-22,C,11,16.90214063,380.3716662,0.114465818,0.536826098,0.244845334,0.235539381,0.651401092,7.084598388,20.35893943,96.47483754,9.500896803,7.705393813
21,2019-05-22,C,12,9.31445,745.7816667,0.1255,0.582833333,0.088333333,0.071333333,0.591166667,14.79683333,42.46133333,92.17,10.5505,8.254333333
22,2019-05-22,C,13,9.270833333,746.3666667,0.1225,0.567833333,0.095333333,0.079666667,0.603166667,14.8225,42.5355,90.69,10.392,8.235833333
23,2019-05-22,C,14,9.215816667,747.365,1.014166667,4.167833333,0.4275,0.427,150.1306667,12.9615,37.20133333,89.075,10.21916667,8.200333333
24,2019-05-22,C,15,10.0308,508.8183333,0.5315,2.217333333,0.917166667,0.938166667,5.745333333,9.033833333,25.9465,90.85166667,10.235,8.218166667
25,2019-05-29,A,0,14.90691667,575.075,0.061,0.319333333,0.024166667,0.0045,0.352,13.24883333,38.02816667,91.16833333,9.197166667,8.367333333
26,2019-05-29,A,1,14.3304,574.4583333,0.081833333,0.4055,0.048333333,0.030333333,0.4235,13.9035,39.90116667,92.19,9.416166667,8.355
27,2019-05-29,A,2,14.11078333,573.6916667,0.108666667,0.514833333,0.0595,0.042333333,0.803833333,14.23516667,40.852,94.74833333,9.724333333,8.37
28,2019-06-05,B,0,16.71768333,576.615,0.2155,0.944166667,0.053666667,0.035666667,0.1455,12.6315,36.25583333,91,8.831,8.3695
29,2019-06-05,B,1,16.61566667,576.5616667,0.083666667,0.414166667,-0.0095,-0.0305,0.125666667,12.86583333,36.9285,90.85,8.838166667,8.132833333
30,2019-06-05,B,2,16.57398333,576.475,0.101333333,0.486,0.021166667,0.002166667,0.156666667,12.938,37.13483333,90.8,8.84,8.074833333
31,2019-06-05,B,3,16.5514,576.5716667,0.12,0.558,0.024333333,0.005,0.120833333,12.97383333,37.2385,90.7,8.84,8.06
32,2019-06-05,B,4,16.53668333,576.69,0.123333333,0.571666667,0.022,0.0025,0.125,12.96733333,37.21883333,90.7,8.84,8.05
33,2019-06-05,B,5,16.51135,576.6116667,0.095833333,0.462666667,0.0045,-0.0155,0.138833333,12.96633333,37.21683333,90.76833333,8.847333333,8.05
34,2019-06-05,B,6,16.40675,576.8083333,0.083,0.408333333,0.020333333,0.001666667,0.116666667,13,37.3105,90.50833333,8.840333333,8.040666667
35,2019-06-05,B,7,15.87123333,577.4533333,0.052833333,0.286333333,0.017,-0.0025,0.131166667,13.16633333,37.78933333,88.67166667,8.761833333,8.04
36,2019-06-05,B,8,14.94561667,577.8966667,0.056666667,0.3055,0.024333333,0.0045,0.11,13.59483333,39.02033333,83.79166667,8.4435,8.021666667
37,2019-06-05,B,9,14.16435,578.1733333,0.063,0.3255,0.0425,0.024333333,0.142,13.83633333,39.70866667,80.76833333,8.278166667,7.9985
38,2019-06-05,B,10,13.3524,578.6516667,0.068166667,0.352666667,0.064833333,0.047666667,0.141333333,14.03,40.26483333,77.26333333,8.064333333,7.975666667
39,2019-06-05,B,11,12.61946667,579.5666667,0.058,0.307833333,0.06,0.043333333,0.155666667,14.28783333,41.00183333,76.24333333,8.088833333,7.9825
40,2019-06-05,B,12,11.99976667,580.1733333,0.054666667,0.296,0.061833333,0.045,0.158833333,14.4205,41.38333333,74.21833333,7.986,7.967666667
41,2019-06-05,B,13,11.44641667,581.3016667,0.051,0.283666667,0.070833333,0.053333333,0.156333333,14.597,41.88833333,71.11166667,7.7485,7.943833333
42,2019-06-05,B,14,11.06065,582.4116667,0.058833333,0.312333333,0.068666667,0.0515,0.159333333,14.76033333,42.3585,66.56833333,7.317333333,7.880833333
43,2019-06-05,B,15,10.5435,585.2666667,0.067666667,0.35,0.077833333,0.060166667,0.225,15.02716667,43.12333333,54.11,6.020166667,7.7205
44,2019-06-05,B,16,10.34091667,586.4,0.0735,0.374666667,0.08,0.062666667,0.161333333,15.15683333,43.49466667,47.92166667,5.357,7.626833333
45,2019-06-05,B,17,10.15175,588.1516667,0.071,0.359,0.076,0.059166667,0.2095,15.27466667,43.8315,40.58333333,4.556166667,7.5265
46,2019-06-05,B,18,9.992966667,589.9683333,0.0835,0.410333333,0.090833333,0.0745,0.2495,15.39116667,44.164,31.34666667,3.533,7.402666667
47,2019-06-05,B,19,9.971733333,590.21,0.087833333,0.430666667,0.093333333,0.075833333,0.305833333,15.38783333,44.15383333,29.28166667,3.301833333,7.370666667
48,2019-06-05,B,20,9.9598,590.8333333,0.107833333,0.5135,0.1095,0.093333333,0.512666667,15.46916667,44.388,27.05,3.051166667,7.338666667
49,2019-06-05,C,0,16.71768333,576.615,0.2155,0.944166667,0.053666667,0.035666667,0.1455,12.6315,36.25583333,91,8.831,8.3695
50,2019-06-05,C,1,16.61566667,576.5616667,0.083666667,0.414166667,-0.0095,-0.0305,0.125666667,12.86583333,36.9285,90.85,8.838166667,8.132833333
51,2019-06-05,C,2,16.57398333,576.475,0.101333333,0.486,0.021166667,0.002166667,0.156666667,12.938,37.13483333,90.8,8.84,8.074833333
52,2019-06-05,C,3,16.5514,576.5716667,0.12,0.558,0.024333333,0.005,0.120833333,12.97383333,37.2385,90.7,8.84,8.06
53,2019-06-05,C,4,16.53668333,576.69,0.123333333,0.571666667,0.022,0.0025,0.125,12.96733333,37.21883333,90.7,8.84,8.05
54,2019-06-05,C,5,16.51135,576.6116667,0.095833333,0.462666667,0.0045,-0.0155,0.138833333,12.96633333,37.21683333,90.76833333,8.847333333,8.05
55,2019-06-05,C,6,16.40675,576.8083333,0.083,0.408333333,0.020333333,0.001666667,0.116666667,13,37.3105,90.50833333,8.840333333,8.040666667
56,2019-06-05,C,7,15.87123333,577.4533333,0.052833333,0.286333333,0.017,-0.0025,0.131166667,13.16633333,37.78933333,88.67166667,8.761833333,8.04
57,2019-06-05,C,8,14.94561667,577.8966667,0.056666667,0.3055,0.024333333,0.0045,0.11,13.59483333,39.02033333,83.79166667,8.4435,8.021666667
58,2019-06-05,C,9,14.16435,578.1733333,0.063,0.3255,0.0425,0.024333333,0.142,13.83633333,39.70866667,80.76833333,8.278166667,7.9985
59,2019-06-05,C,10,13.3524,578.6516667,0.068166667,0.352666667,0.064833333,0.047666667,0.141333333,14.03,40.26483333,77.26333333,8.064333333,7.975666667
60,2019-06-05,C,11,12.61946667,579.5666667,0.058,0.307833333,0.06,0.043333333,0.155666667,14.28783333,41.00183333,76.24333333,8.088833333,7.9825
61,2019-06-05,C,12,11.99976667,580.1733333,0.054666667,0.296,0.061833333,0.045,0.158833333,14.4205,41.38333333,74.21833333,7.986,7.967666667
62,2019-06-05,C,13,11.44641667,581.3016667,0.051,0.283666667,0.070833333,0.053333333,0.156333333,14.597,41.88833333,71.11166667,7.7485,7.943833333
63,2019-06-05,C,14,11.06065,582.4116667,0.058833333,0.312333333,0.068666667,0.0515,0.159333333,14.76033333,42.3585,66.56833333,7.317333333,7.880833333
64,2019-06-05,C,15,10.5435,585.2666667,0.067666667,0.35,0.077833333,0.060166667,0.225,15.02716667,43.12333333,54.11,6.020166667,7.7205
65,2019-06-05,C,16,10.34091667,586.4,0.0735,0.374666667,0.08,0.062666667,0.161333333,15.15683333,43.49466667,47.92166667,5.357,7.626833333
66,2019-06-05,C,17,10.15175,588.1516667,0.071,0.359,0.076,0.059166667,0.2095,15.27466667,43.8315,40.58333333,4.556166667,7.5265
67,2019-06-05,C,18,9.992966667,589.9683333,0.0835,0.410333333,0.090833333,0.0745,0.2495,15.39116667,44.164,31.34666667,3.533,7.402666667
68,2019-06-05,C,19,9.971733333,590.21,0.087833333,0.430666667,0.093333333,0.075833333,0.305833333,15.38783333,44.15383333,29.28166667,3.301833333,7.370666667
69,2019-06-05,C,20,9.9598,590.8333333,0.107833333,0.5135,0.1095,0.093333333,0.512666667,15.46916667,44.388,27.05,3.051166667,7.338666667
70,2019-05-29,D,0,14.90691667,575.075,0.061,0.319333333,0.024166667,0.0045,0.352,13.24883333,38.02816667,91.16833333,9.197166667,8.367333333
71,2019-05-29,D,1,14.3304,574.4583333,0.081833333,0.4055,0.048333333,0.030333333,0.4235,13.9035,39.90116667,92.19,9.416166667,8.355
72,2019-05-29,D,2,14.11078333,573.6916667,0.108666667,0.514833333,0.0595,0.042333333,0.803833333,14.23516667,40.852,94.74833333,9.724333333,8.37
73,2019-06-05,A,0,18.20318333,576.4483333,0.082833333,0.4075,0.0265,0.007166667,0.259833333,12.29216667,35.284,93.47833333,8.799,8.648333333
74,2019-06-05,A,1,17.8408,576.4266667,0.083333333,0.411,0.013666667,-0.005833333,0.277666667,12.5935,36.14916667,93.035,8.822,8.250833333
75,2019-06-05,A,2,16.91933333,575.6966667,0.083,0.413166667,0.037,0.0185,0.243166667,13.17166667,37.80466667,92.60833333,8.950166667,8.195666667
76,2019-06-05,A,3,16.55596667,576.215,0.105,0.497833333,0.025833333,0.006666667,0.273333333,13.32066667,38.23233333,89.93,8.757666667,8.134
77,2019-06-05,B,0,16.71768333,576.615,0.2155,0.944166667,0.053666667,0.035666667,0.1455,12.6315,36.25583333,91,8.831,8.3695
78,2019-06-05,B,1,16.61566667,576.5616667,0.083666667,0.414166667,-0.0095,-0.0305,0.125666667,12.86583333,36.9285,90.85,8.838166667,8.132833333
79,2019-06-05,B,2,16.57398333,576.475,0.101333333,0.486,0.021166667,0.002166667,0.156666667,12.938,37.13483333,90.8,8.84,8.074833333
80,2019-06-05,B,3,16.5514,576.5716667,0.12,0.558,0.024333333,0.005,0.120833333,12.97383333,37.2385,90.7,8.84,8.06
81,2019-06-05,B,4,16.53668333,576.69,0.123333333,0.571666667,0.022,0.0025,0.125,12.96733333,37.21883333,90.7,8.84,8.05
82,2019-06-05,B,5,16.51135,576.6116667,0.095833333,0.462666667,0.0045,-0.0155,0.138833333,12.96633333,37.21683333,90.76833333,8.847333333,8.05
83,2019-06-05,B,6,16.40675,576.8083333,0.083,0.408333333,0.020333333,0.001666667,0.116666667,13,37.3105,90.50833333,8.840333333,8.040666667
84,2019-06-05,B,7,15.87123333,577.4533333,0.052833333,0.286333333,0.017,-0.0025,0.131166667,13.16633333,37.78933333,88.67166667,8.761833333,8.04
85,2019-06-05,B,8,14.94561667,577.8966667,0.056666667,0.3055,0.024333333,0.0045,0.11,13.59483333,39.02033333,83.79166667,8.4435,8.021666667
86,2019-06-05,B,9,14.16435,578.1733333,0.063,0.3255,0.0425,0.024333333,0.142,13.83633333,39.70866667,80.76833333,8.278166667,7.9985
87,2019-06-05,B,10,13.3524,578.6516667,0.068166667,0.352666667,0.064833333,0.047666667,0.141333333,14.03,40.26483333,77.26333333,8.064333333,7.975666667
88,2019-06-05,B,11,12.61946667,579.5666667,0.058,0.307833333,0.06,0.043333333,0.155666667,14.28783333,41.00183333,76.24333333,8.088833333,7.9825
89,2019-06-05,B,12,11.99976667,580.1733333,0.054666667,0.296,0.061833333,0.045,0.158833333,14.4205,41.38333333,74.21833333,7.986,7.967666667
90,2019-06-05,B,13,11.44641667,581.3016667,0.051,0.283666667,0.070833333,0.053333333,0.156333333,14.597,41.88833333,71.11166667,7.7485,7.943833333
91,2019-06-05,B,14,11.06065,582.4116667,0.058833333,0.312333333,0.068666667,0.0515,0.159333333,14.76033333,42.3585,66.56833333,7.317333333,7.880833333
92,2019-06-05,B,15,10.5435,585.2666667,0.067666667,0.35,0.077833333,0.060166667,0.225,15.02716667,43.12333333,54.11,6.020166667,7.7205
93,2019-06-05,B,16,10.34091667,586.4,0.0735,0.374666667,0.08,0.062666667,0.161333333,15.15683333,43.49466667,47.92166667,5.357,7.626833333
94,2019-06-05,B,17,10.15175,588.1516667,0.071,0.359,0.076,0.059166667,0.2095,15.27466667,43.8315,40.58333333,4.556166667,7.5265
95,2019-06-05,B,18,9.992966667,589.9683333,0.0835,0.410333333,0.090833333,0.0745,0.2495,15.39116667,44.164,31.34666667,3.533,7.402666667
96,2019-06-05,B,19,9.971733333,590.21,0.087833333,0.430666667,0.093333333,0.075833333,0.305833333,15.38783333,44.15383333,29.28166667,3.301833333,7.370666667
97,2019-06-05,B,20,9.9598,590.8333333,0.107833333,0.5135,0.1095,0.093333333,0.512666667,15.46916667,44.388,27.05,3.051166667,7.338666667
98,2019-06-05,C,0,18.09853333,578.1283333,0.087333333,0.427833333,0.016333333,-0.003333333,0.1505,11.90616667,34.17666667,94.05833333,8.873666667,8.855833333
99,2019-06-05,C,1,17.42876667,577.8816667,0.113833333,0.535,0.046,0.027333333,0.151,12.44833333,35.7325,92.605,8.857166667,8.349666667
100,2019-06-05,C,2,16.75463333,576.72,0.099666667,0.475833333,0.044166667,0.026,0.157833333,12.92083333,37.08616667,92,8.925,8.234166667
101,2019-06-05,C,3,16.6689,576.62,0.108333333,0.514666667,0.030666667,0.011833333,0.146666667,12.92383333,37.0935,92,8.94,8.175833333
102,2019-06-05,C,4,16.51856667,576.75,0.125333333,0.5835,0.052,0.034,0.1465,12.88883333,36.99283333,92.34166667,9.001666667,8.163833333
103,2019-06-05,C,5,16.48966667,576.7516667,0.135333333,0.620666667,0.034833333,0.016333333,0.142,12.923,37.09116667,92.4,9.01,8.15
104,2019-06-05,C,6,16.36668333,576.8666667,0.1505,0.683,0.048333333,0.029833333,0.1355,12.93883333,37.134,92.2,9.02,8.15
105,2019-06-05,C,7,16.13721667,577.7033333,0.1505,0.681166667,0.0525,0.0345,0.158,13.09066667,37.5745,90,8.84,8.120333333
106,2019-06-05,C,8,15.93281667,578.07,0.087,0.4275,0.0435,0.025166667,0.137,13.2025,37.89283333,89.02166667,8.784166667,8.11
107,2019-06-05,C,9,15.84673333,577.9383333,0.077,0.386333333,0.0135,-0.006166667,0.130833333,13.262,38.06233333,88.9,8.79,8.101333333
108,2019-06-05,C,10,15.78693333,577.9816667,0.061,0.322666667,0.025666667,0.0065,0.151,13.32016667,38.226,87.82833333,8.6945,8.09
109,2019-06-05,C,11,13.13665,579.3383333,0.0535,0.289333333,0.062166667,0.0445,0.164833333,14.086,40.42416667,77.64333333,8.142333333,8.096333333
110,2019-06-05,C,12,12.18545,580.3716667,0.06,0.319,0.0485,0.030333333,0.184166667,14.4185,41.378,74.375,7.968333333,8.057333333
111,2019-06-05,C,13,11.70856667,583.2633333,0.078833333,0.394,0.063333333,0.0465,0.243666667,14.67733333,42.119,60.29666667,6.529833333,7.864
112,2019-06-05,C,14,11.36835,584.3616667,0.128666667,0.593,0.084333333,0.067333333,0.536833333,14.77533333,42.40083333,54.77833333,5.979,7.793666667
113,2019-06-05,D,0,18.20318333,576.4483333,0.082833333,0.4075,0.0265,0.007166667,0.259833333,12.29216667,35.284,93.47833333,8.799,8.648333333
114,2019-06-05,D,1,17.8408,576.4266667,0.083333333,0.411,0.013666667,-0.005833333,0.277666667,12.5935,36.14916667,93.035,8.822,8.250833333
115,2019-06-05,D,2,16.91933333,575.6966667,0.083,0.413166667,0.037,0.0185,0.243166667,13.17166667,37.80466667,92.60833333,8.950166667,8.195666667
116,2019-06-05,D,3,16.55596667,576.215,0.105,0.497833333,0.025833333,0.006666667,0.273333333,13.32066667,38.23233333,89.93,8.757666667,8.134
117,2019-06-17,A,0,19.37528333,571.98,0.0605,0.322,0.015666667,-0.0035,0.268666667,11.47983333,32.95383333,91.61333333,8.421833333,8.377333333
118,2019-06-17,A,1,19.33233333,572.0783333,0.107666667,0.507166667,0.030333333,0.010833333,0.206166667,11.5285,33.0955,91.4,8.41,8.222833333
119,2019-06-17,A,2,17.98676667,570.3433333,0.075666667,0.38,0.017833333,-0.002166667,0.201833333,12.84133333,36.85716667,93.65,8.8535,8.262833333
120,2019-06-17,B,0,18.15203333,570.0683333,0.101833333,0.486166667,0.023333333,0.0045,0.260333333,11.99433333,34.42883333,89.11833333,8.396833333,8.294166667
121,2019-06-17,B,1,17.76461667,569.7466667,0.098,0.471,0.0195,0.000166667,0.173666667,12.3115,35.33666667,88.315,8.39,8.196166667
122,2019-06-17,B,2,17.65063333,569.6633333,0.122833333,0.5685,0.045833333,0.028166667,0.218666667,12.55816667,36.04433333,88.16166667,8.39,8.163333333
123,2019-06-17,B,3,17.60601667,569.8516667,0.1315,0.605666667,0.0365,0.017,0.234833333,12.6105,36.19816667,88,8.381166667,8.15
124,2019-06-17,B,4,17.57185,569.915,0.109333333,0.516,0.023166667,0.004,0.187333333,12.62933333,36.24716667,87.74,8.368666667,8.15
125,2019-06-17,B,5,17.48028333,570.1066667,0.1075,0.508,0.018333333,-0.000333333,0.186833333,12.70633333,36.4685,86.98833333,8.311833333,8.14
126,2019-06-17,B,6,17.41803333,570.2933333,0.1015,0.483833333,0.005833333,-0.014166667,0.179166667,12.792,36.715,86.30833333,8.256333333,8.139333333
127,2019-06-17,B,7,16.7397,571.5783333,0.091833333,0.446333333,0.018333333,-0.001333333,0.189166667,13.14816667,37.73666667,81.48833333,7.906333333,8.104666667
128,2019-06-17,B,8,21.81403643,169.9651169,0.007645459,0.10596248,-0.018635128,-0.039755302,1.226441001,3.505527461,10.1012969,65.67615552,5.847142469,6.961818923
129,2019-06-17,B,9,16.26801667,572.0783333,0.0935,0.451666667,0.022833333,0.004166667,0.214666667,13.39583333,38.449,77.50333333,7.592666667,8.059
130,2019-06-17,B,10,16.21531667,572.07,0.082666667,0.409666667,0.015333333,-0.004,0.189666667,13.43516667,38.5605,77.1,7.562666667,8.05
131,2019-06-17,B,11,15.41855,573.1066667,0.083333333,0.411666667,0.0415,0.023166667,0.198333333,13.77933333,39.5435,71.545,7.14,8.003333333
132,2019-06-17,B,12,13.98463333,575.0233333,0.0905,0.437833333,0.050666667,0.0325,0.212333333,14.28516667,40.99616667,61.77833333,6.357666667,7.9255
133,2019-06-17,B,13,13.15485,575.6116667,0.082666667,0.408,0.0555,0.0395,0.214166667,14.64133333,42.01566667,53.975,5.657833333,7.8365
134,2019-06-17,B,14,12.46963333,576.69,0.072166667,0.366666667,0.059833333,0.041666667,0.2205,14.92566667,42.82916667,48.47833333,5.158833333,7.767166667
135,2019-06-17,B,15,11.69685,577.6983333,0.069666667,0.356833333,0.0695,0.052166667,0.231833333,15.18333333,43.5685,40.29333333,4.364666667,7.677
136,2019-06-17,B,16,10.93183333,579.3666667,0.084333333,0.416166667,0.075166667,0.058,0.214,15.51933333,44.5335,26.61833333,2.935,7.540166667
137,2019-06-17,B,17,10.7091,580.87,0.092666667,0.4495,0.075166667,0.058166667,0.228666667,15.71266667,45.08866667,15.07666667,1.670833333,7.424166667
138,2019-06-17,B,18,10.5465,581.69,0.083333333,0.412833333,0.090833333,0.073666667,0.215333333,15.81866667,45.3895,9.188333333,1.022166667,7.3705
139,2019-06-17,B,19,10.383,582.93,0.09,0.437166667,0.070833333,0.053333333,0.4,15.8905,45.59783333,2.161666667,0.242,7.299666667
140,2019-06-17,B,20,10.24263333,584.315,0.087666667,0.428666667,0.0905,0.0745,0.332833333,16.01166667,45.94383333,1.046666667,0.119333333,7.27
141,2019-06-17,D,0,18.8593,571.045,0.076,0.382333333,0.088833333,0.072833333,0.689666667,11.71866667,33.64083333,91.79166667,8.5255,8.368
142,2019-06-17,D,1,18.15091667,570.5466667,0.080333333,0.400833333,0.033833333,0.015,0.456833333,12.17116667,34.9375,89.06833333,8.3915,8.242666667
143,2019-06-17,D,2,17.81388333,569.0033333,0.082333333,0.407833333,0.019,-0.000333333,0.312666667,12.6565,36.32783333,98.01166667,9.3,8.278333333
144,2019-06-18,C,0,20.08341667,577.4616667,0.068166667,0.348,-0.010166667,-0.030666667,0.204666667,11.30733333,32.45916667,97.46,8.8325,8.360666667
145,2019-06-18,C,1,19.23768333,578.7716667,0.096333333,0.4615,0.013833333,-0.005833333,0.221,11.67933333,33.52666667,91.84333333,8.466166667,8.197833333
146,2019-06-18,C,2,18.06586667,575.67,0.103833333,0.4935,0.025666667,0.006833333,0.187166667,12.48833333,35.84666667,89.42333333,8.4405,8.134
147,2019-06-18,C,3,17.77795,575.305,0.135333333,0.622,0.052833333,0.034666667,0.171166667,12.70116667,36.45633333,89.61166667,8.507333333,8.094
148,2019-06-18,C,4,17.52146667,575.205,0.125833333,0.5815,0.038166667,0.019666667,0.169666667,12.7985,36.73433333,88.2,8.42,8.067666667
149,2019-06-18,C,5,17.44013333,575.3416667,0.120333333,0.562,0.024,0.005,0.163,12.84683333,36.87433333,86.20166667,8.2425,8.03
150,2019-06-18,C,6,17.40563333,575.4033333,0.115166667,0.541333333,0.022,0.0025,0.173666667,12.85616667,36.89666667,85.5,8.18,8.015333333
151,2019-06-18,C,7,17.35756667,575.2,0.096666667,0.469166667,0.0095,-0.010333333,0.165666667,12.88216667,36.97266667,84.69666667,8.111333333,8.001
152,2019-06-18,C,8,17.28363333,575.7383333,0.091333333,0.446666667,0.0145,-0.005666667,0.151,12.96266667,37.20233333,83.49166667,8.0095,7.99
153,2019-06-18,C,9,16.90141667,576.505,0.077666667,0.389833333,0.0145,-0.005666667,0.171666667,13.17733333,37.82,79.85333333,7.72,7.968
154,2019-06-18,C,10,15.93523333,578.32,0.080333333,0.397333333,0.024166667,0.004833333,0.165333333,13.61966667,39.0875,72.08166667,7.112166667,7.9135
155,2019-06-18,C,11,15.12243333,579.3366667,0.090166667,0.4395,0.045666667,0.027333333,0.174333333,13.98716667,40.14066667,64.09666667,6.436666667,7.831666667
156,2019-06-18,C,12,14.34753333,579.5183333,0.075333333,0.3805,0.046833333,0.028333333,0.219166667,14.21133333,40.78416667,63.09333333,6.442,7.814
157,2019-06-18,C,13,13.31388333,582.6933333,0.079333333,0.396,0.0465,0.027666667,0.249833333,14.782,42.41933333,43.70833333,4.5645,7.622333333
158,2019-06-18,C,14,11.5408,587.2316667,0.084,0.415333333,0.060333333,0.043333333,0.2975,15.47633333,44.41066667,20.26833333,2.203666667,7.3935
159,2019-06-26,A,0,22.1105,571.22,0.103333333,0.493666667,0.425666667,0.4245,2.531333333,11.13833333,31.9755,114.9916667,10.01833333,8.5395
160,2019-06-26,A,1,20.44591667,569.035,0.100833333,0.482666667,0.366333333,0.363,1.835333333,11.9615,34.33783333,114.675,10.3195,8.552166667
161,2019-06-26,A,2,20.10455,569.3633333,0.109666667,0.5175,0.377666667,0.374333333,1.580333333,12.40016667,35.594,109.4666667,9.917833333,8.51
162,2019-06-26,A,3,19.9699,569.6866667,0.0975,0.469,0.1745,0.161666667,0.920833333,12.55483333,36.03766667,104.3183333,9.475166667,8.47
163,2019-06-26,A,4,19.65615,569.8466667,0.099333333,0.472833333,0.018666667,-0.001166667,0.263,12.76833333,36.6485,96.22666667,8.796,8.41
164,2019-06-26,A,5,19.64243333,569.355,0.082166667,0.4055,0.015333333,-0.004333333,0.312666667,12.823,36.80616667,96.7,8.84,8.42
165,2019-06-26,A,6,19.60046667,569.4883333,0.064833333,0.334666667,0.012333333,-0.007333333,0.363333333,12.99433333,37.29583333,94.64666667,8.660666667,8.401166667
166,2019-06-26,A,7,19.47146667,570.9766667,0.064666667,0.336833333,0,-0.02,0.420333333,13.119,37.65266667,87.87333333,8.062,8.336166667
167,2019-06-26,A,8,16.27066667,575.2883333,0.055666667,0.300833333,0.032,0.013666667,0.2415,14.18333333,40.70283333,62.38666667,6.113166667,8.0975
168,2019-06-26,A,9,15.67796667,575.55,0.053166667,0.289666667,0.034166667,0.016,0.1415,14.40966667,41.35433333,59.10333333,5.8625,8.058833333
169,2019-06-26,A,10,14.99823333,576.1783333,0.0645,0.336666667,0.0325,0.014,0.196666667,14.71266667,42.21983333,54.79,5.516,8.018333333
170,2019-06-26,A,11,14.55435,576.36,0.048166667,0.27,0.059833333,0.042333333,0.170333333,14.80933333,42.4985,51.985,5.285833333,7.99
171,2019-06-26,A,12,14.42405,576.7416667,0.055833333,0.301833333,0.048,0.030333333,0.253,14.87066667,42.675,50.17333333,5.113333333,7.97
172,2019-06-26,A,13,13.12093333,578.925,0.054833333,0.295333333,0.063333333,0.044833333,0.208,15.41816667,44.2435,34.755,3.6465,7.835666667
173,2019-06-26,A,14,12.02861667,580.7066667,0.064666667,0.334166667,0.071166667,0.054333333,0.2455,15.8555,45.49666667,21.075,2.266,7.7285
174,2019-06-26,B,0,20.1325,570.965,0.118666667,0.553,0.171833333,0.1595,0.785833333,12.0045,34.45883333,102.6866667,9.298166667,8.42
175,2019-06-26,B,1,19.86143333,570.585,0.098333333,0.473833333,0.101166667,0.0845,0.820333333,12.377,35.529,101,9.1925,8.41
176,2019-06-26,B,2,19.79353333,570.965,0.121666667,0.567666667,0.074333333,0.057666667,0.3725,12.45633333,35.75466667,99.55833333,9.075333333,8.4
177,2019-06-26,B,3,19.74666667,571.21,0.101166667,0.482333333,0.051666667,0.033833333,0.370666667,12.4725,35.804,98.415,8.980333333,8.39
