"Year","Month","Day","Hour","Minute","Depth.m","Water.Temp.C","People","Instrument"
2009,7,8,0,0,"11",15.55,"Beversdorf",NA
2009,7,8,0,0,"12",15.26,"Beversdorf",NA
2009,7,8,0,0,"13",14.58,"Beversdorf",NA
2009,7,8,0,0,"14",13.96,"Beversdorf",NA
2009,7,8,0,0,"15",13.63,"Beversdorf",NA
2009,7,8,0,0,"16",13.44,"Beversdorf",NA
2009,7,8,0,0,"17",12.93,"Beversdorf",NA
2009,7,8,0,0,"18",12.58,"Beversdorf",NA
2009,7,8,0,0,"19",12.18,"Beversdorf",NA
2009,7,8,0,0,"20",11.88,"Beversdorf",NA
2009,7,8,0,0,"21",NA,"Beversdorf",NA
2009,7,10,0,0,"0",22.2,"Beversdorf",NA
2009,7,10,0,0,"0.5",21.84,"Beversdorf",NA
2009,7,10,0,0,"1",21.85,"Beversdorf",NA
2009,7,10,0,0,"1.5",21.84,"Beversdorf",NA
2009,7,10,0,0,"2",21.83,"Beversdorf",NA
2009,7,10,0,0,"3",21.75,"Beversdorf",NA
2009,7,10,0,0,"4",21.63,"Beversdorf",NA
2009,7,10,0,0,"5",21.47,"Beversdorf",NA
2009,7,10,0,0,"6",21.08,"Beversdorf",NA
2009,7,10,0,0,"7",20.86,"Beversdorf",NA
2009,7,10,0,0,"8",20.07,"Beversdorf",NA
2009,7,10,0,0,"9",18.94,"Beversdorf",NA
2009,7,10,0,0,"10",18.25,"Beversdorf",NA
2009,7,10,0,0,"11",16.81,"Beversdorf",NA
2009,7,10,0,0,"12",15.98,"Beversdorf",NA
2009,7,10,0,0,"13",14.86,"Beversdorf",NA
2009,7,10,0,0,"14",13.63,"Beversdorf",NA
2009,7,10,0,0,"15",13.15,"Beversdorf",NA
2009,7,10,0,0,"16",12.85,"Beversdorf",NA
2009,7,10,0,0,"17",12.57,"Beversdorf",NA
2009,7,10,0,0,"18",12.26,"Beversdorf",NA
2009,7,10,0,0,"19",12.11,"Beversdorf",NA
2009,7,10,0,0,"20",11.9,"Beversdorf",NA
2009,7,10,0,0,"21",NA,"Beversdorf",NA
2009,7,15,0,0,"0",22.05,"Beversdorf",NA
2009,7,15,0,0,"0.5",22.05,"Beversdorf",NA
2009,7,15,0,0,"1",22.05,"Beversdorf",NA
2009,7,15,0,0,"1.5",22.04,"Beversdorf",NA
2009,7,15,0,0,"2",22.04,"Beversdorf",NA
2009,7,15,0,0,"3",22.04,"Beversdorf",NA
2009,7,15,0,0,"4",22.03,"Beversdorf",NA
2009,7,15,0,0,"5",22.02,"Beversdorf",NA
2009,7,15,0,0,"6",21.99,"Beversdorf",NA
2009,7,15,0,0,"7",21.75,"Beversdorf",NA
2009,7,15,0,0,"8",20.82,"Beversdorf",NA
2009,7,15,0,0,"9",18.83,"Beversdorf",NA
2009,7,15,0,0,"10",18.1,"Beversdorf",NA
2009,7,15,0,0,"11",16.89,"Beversdorf",NA
2009,7,15,0,0,"12",15.67,"Beversdorf",NA
2009,7,15,0,0,"13",14.9,"Beversdorf",NA
2009,7,15,0,0,"14",14.12,"Beversdorf",NA
2009,7,15,0,0,"15",13.61,"Beversdorf",NA
2009,7,15,0,0,"16",13.1,"Beversdorf",NA
2009,7,15,0,0,"17",12.73,"Beversdorf",NA
2009,7,15,0,0,"18",12.36,"Beversdorf",NA
2009,7,15,0,0,"19",12.3,"Beversdorf",NA
2009,7,15,0,0,"20",12.24,"Beversdorf",NA
2009,7,15,0,0,"21",NA,"Beversdorf",NA
2009,7,22,0,0,"0",20.64,"Beversdorf",NA
2009,7,22,0,0,"0.5",20.64,"Beversdorf",NA
2009,7,22,0,0,"1",20.64,"Beversdorf",NA
2009,7,22,0,0,"1.5",20.63,"Beversdorf",NA
2009,7,22,0,0,"2",20.63,"Beversdorf",NA
2009,7,22,0,0,"3",20.62,"Beversdorf",NA
2009,7,22,0,0,"4",20.62,"Beversdorf",NA
2009,7,22,0,0,"5",20.59,"Beversdorf",NA
2009,7,22,0,0,"6",20.57,"Beversdorf",NA
2009,7,22,0,0,"7",20.57,"Beversdorf",NA
2009,7,22,0,0,"8",20.57,"Beversdorf",NA
2009,7,22,0,0,"9",20.54,"Beversdorf",NA
2009,7,22,0,0,"10",19.34,"Beversdorf",NA
2009,7,22,0,0,"11",17.48,"Beversdorf",NA
2009,7,22,0,0,"12",15.61,"Beversdorf",NA
2009,7,22,0,0,"13",14.89,"Beversdorf",NA
2009,7,22,0,0,"14",14.16,"Beversdorf",NA
2009,7,22,0,0,"15",13.74,"Beversdorf",NA
2009,7,22,0,0,"16",13.31,"Beversdorf",NA
2009,7,22,0,0,"17",13.03,"Beversdorf",NA
2009,7,22,0,0,"18",12.74,"Beversdorf",NA
2009,7,22,0,0,"19",12.59,"Beversdorf",NA
2009,7,22,0,0,"20",12.44,"Beversdorf",NA
2009,7,22,0,0,"21",NA,"Beversdorf",NA
2009,7,23,0,0,"0",20.75,"Beversdorf",NA
2009,7,23,0,0,"0.5",20.75,"Beversdorf",NA
2009,7,23,0,0,"1",20.76,"Beversdorf",NA
2009,7,23,0,0,"1.5",20.76,"Beversdorf",NA
2009,7,23,0,0,"2",20.76,"Beversdorf",NA
2009,7,23,0,0,"3",20.75,"Beversdorf",NA
2009,7,23,0,0,"4",20.73,"Beversdorf",NA
2009,7,23,0,0,"5",20.7,"Beversdorf",NA
2009,7,23,0,0,"6",20.68,"Beversdorf",NA
2009,7,23,0,0,"7",20.56,"Beversdorf",NA
2009,7,23,0,0,"8",20.45,"Beversdorf",NA
2009,7,23,0,0,"9",20.43,"Beversdorf",NA
2009,7,23,0,0,"10",18.13,"Beversdorf",NA
2009,7,23,0,0,"11",16.81,"Beversdorf",NA
2009,7,23,0,0,"12",16.29,"Beversdorf",NA
2009,7,23,0,0,"13",15.25,"Beversdorf",NA
2009,7,23,0,0,"14",14.18,"Beversdorf",NA
2009,7,23,0,0,"15",13.6,"Beversdorf",NA
2009,7,23,0,0,"16",13.18,"Beversdorf",NA
2009,7,23,0,0,"17",12.95,"Beversdorf",NA
2009,7,23,0,0,"18",12.77,"Beversdorf",NA
2009,7,23,0,0,"19",12.46,"Beversdorf",NA
2009,7,23,0,0,"20",12.32,"Beversdorf",NA
2009,7,23,0,0,"21",NA,"Beversdorf",NA
2009,7,29,0,0,"0",21.88,"Beversdorf",NA
2009,7,29,0,0,"0.5",21.9,"Beversdorf",NA
2009,7,29,0,0,"1",21.85,"Beversdorf",NA
2009,7,29,0,0,"1.5",21.84,"Beversdorf",NA
2009,7,29,0,0,"2",21.83,"Beversdorf",NA
2009,7,29,0,0,"3",21.71,"Beversdorf",NA
2009,7,29,0,0,"4",21.64,"Beversdorf",NA
2009,7,29,0,0,"5",21.63,"Beversdorf",NA
2009,7,29,0,0,"6",21.63,"Beversdorf",NA
2009,7,29,0,0,"7",21.6,"Beversdorf",NA
2009,7,29,0,0,"8",21.59,"Beversdorf",NA
2009,7,29,0,0,"9",21.56,"Beversdorf",NA
2009,7,29,0,0,"10",21.36,"Beversdorf",NA
2009,7,29,0,0,"11",19.51,"Beversdorf",NA
2009,7,29,0,0,"12",17.17,"Beversdorf",NA
2009,7,29,0,0,"13",15.31,"Beversdorf",NA
2009,7,29,0,0,"14",14.65,"Beversdorf",NA
2009,7,29,0,0,"15",13.7,"Beversdorf",NA
2009,7,29,0,0,"16",13.34,"Beversdorf",NA
2009,7,29,0,0,"17",13.28,"Beversdorf",NA
2009,7,29,0,0,"18",12.88,"Beversdorf",NA
2009,7,29,0,0,"19",12.54,"Beversdorf",NA
2009,7,29,0,0,"20",12.4,"Beversdorf",NA
2009,7,29,0,0,"21",NA,"Beversdorf",NA
2009,7,31,0,0,"0",22.16,"Beversdorf",NA
2009,7,31,0,0,"0.5",22.15,"Beversdorf",NA
2009,7,31,0,0,"1",22.18,"Beversdorf",NA
2009,7,31,0,0,"1.5",22.14,"Beversdorf",NA
2009,7,31,0,0,"2",22.1,"Beversdorf",NA
2009,7,31,0,0,"3",22.06,"Beversdorf",NA
2009,7,31,0,0,"4",22,"Beversdorf",NA
2009,7,31,0,0,"5",21.94,"Beversdorf",NA
2009,7,31,0,0,"6",21.9,"Beversdorf",NA
2009,7,31,0,0,"7",21.89,"Beversdorf",NA
2009,7,31,0,0,"8",21.86,"Beversdorf",NA
2009,7,31,0,0,"9",21.38,"Beversdorf",NA
2009,7,31,0,0,"10",19.57,"Beversdorf",NA
2009,7,31,0,0,"11",18.62,"Beversdorf",NA
2009,7,31,0,0,"12",17.03,"Beversdorf",NA
2009,7,31,0,0,"13",15.41,"Beversdorf",NA
2009,7,31,0,0,"14",14.05,"Beversdorf",NA
2009,7,31,0,0,"15",13.75,"Beversdorf",NA
2009,7,31,0,0,"16",13.44,"Beversdorf",NA
2009,7,31,0,0,"17",12.83,"Beversdorf",NA
2009,7,31,0,0,"18",12.6,"Beversdorf",NA
2009,7,31,0,0,"19",12.44,"Beversdorf",NA
2009,7,31,0,0,"20",12.36,"Beversdorf",NA
2009,7,31,0,0,"21",NA,"Beversdorf",NA
2009,8,6,0,0,"0",24.73,"Beversdorf",NA
2009,8,6,0,0,"0.5",23.74,"Beversdorf",NA
2009,8,6,0,0,"1",23.5,"Beversdorf",NA
2009,8,6,0,0,"1.5",23.17,"Beversdorf",NA
2009,8,6,0,0,"2",22.93,"Beversdorf",NA
2009,8,6,0,0,"3",22.46,"Beversdorf",NA
2009,8,6,0,0,"4",22.31,"Beversdorf",NA
2009,8,6,0,0,"5",22.1,"Beversdorf",NA
2009,8,6,0,0,"6",21.92,"Beversdorf",NA
2009,8,6,0,0,"7",21.79,"Beversdorf",NA
2009,8,6,0,0,"8",21.65,"Beversdorf",NA
2009,8,6,0,0,"9",21.48,"Beversdorf",NA
2009,8,6,0,0,"10",21.15,"Beversdorf",NA
2009,8,6,0,0,"11",19.52,"Beversdorf",NA
2009,8,6,0,0,"12",17.89,"Beversdorf",NA
2009,8,6,0,0,"13",16.58,"Beversdorf",NA
2009,8,6,0,0,"14",15.27,"Beversdorf",NA
2009,8,6,0,0,"15",14.29,"Beversdorf",NA
2009,8,6,0,0,"16",13.31,"Beversdorf",NA
2009,8,6,0,0,"17",13.35,"Beversdorf",NA
2009,8,6,0,0,"18",13.39,"Beversdorf",NA
2009,8,6,0,0,"19",12.895,"Beversdorf",NA
2009,8,6,0,0,"20",12.4,"Beversdorf",NA
2009,8,6,0,0,"21",NA,"Beversdorf",NA
2009,8,10,0,0,"0",22.78,"Beversdorf",NA
2009,8,10,0,0,"0.5",22.77,"Beversdorf",NA
2009,8,10,0,0,"1",22.77,"Beversdorf",NA
2009,8,10,0,0,"1.5",22.77,"Beversdorf",NA
2009,8,10,0,0,"2",22.76,"Beversdorf",NA
2009,8,10,0,0,"3",22.75,"Beversdorf",NA
2009,8,10,0,0,"4",22.75,"Beversdorf",NA
2009,8,10,0,0,"5",22.74,"Beversdorf",NA
2009,8,10,0,0,"6",22.72,"Beversdorf",NA
2009,8,10,0,0,"7",22.71,"Beversdorf",NA
2009,8,10,0,0,"8",22.69,"Beversdorf",NA
2009,8,10,0,0,"9",21.91,"Beversdorf",NA
2009,8,10,0,0,"10",21.04,"Beversdorf",NA
2009,8,10,0,0,"11",20.39,"Beversdorf",NA
2009,8,10,0,0,"12",17.88,"Beversdorf",NA
2009,8,10,0,0,"13",16.26,"Beversdorf",NA
2009,8,10,0,0,"14",14.64,"Beversdorf",NA
2009,8,10,0,0,"15",14.2,"Beversdorf",NA
2009,8,10,0,0,"16",13.76,"Beversdorf",NA
2009,8,10,0,0,"17",13.47,"Beversdorf",NA
2009,8,10,0,0,"18",13.18,"Beversdorf",NA
2009,8,10,0,0,"19",12.86,"Beversdorf",NA
2009,8,10,0,0,"20",12.53,"Beversdorf",NA
2009,8,10,0,0,"21",NA,"Beversdorf",NA
2009,8,14,0,0,"0",23.84,"Beversdorf",NA
2009,8,14,0,0,"0.5",23.86,"Beversdorf",NA
2009,8,14,0,0,"1",23.84,"Beversdorf",NA
2009,8,14,0,0,"1.5",23.8,"Beversdorf",NA
2009,8,14,0,0,"2",23.77,"Beversdorf",NA
2009,8,14,0,0,"3",23.56,"Beversdorf",NA
2009,8,14,0,0,"4",23.47,"Beversdorf",NA
2009,8,14,0,0,"5",23.31,"Beversdorf",NA
2009,8,14,0,0,"6",22.73,"Beversdorf",NA
2009,8,14,0,0,"7",21.93,"Beversdorf",NA
2009,8,14,0,0,"8",21.78,"Beversdorf",NA
2009,8,14,0,0,"9",21.4,"Beversdorf",NA
2009,8,14,0,0,"10",20.24,"Beversdorf",NA
2009,8,14,0,0,"11",19.62,"Beversdorf",NA
2009,8,14,0,0,"12",18.23,"Beversdorf",NA
2009,8,14,0,0,"13",16.24,"Beversdorf",NA
2009,8,14,0,0,"14",14.42,"Beversdorf",NA
2009,8,14,0,0,"15",13.96,"Beversdorf",NA
2009,8,14,0,0,"16",13.5,"Beversdorf",NA
2009,8,14,0,0,"17",13.21,"Beversdorf",NA
2009,8,14,0,0,"18",12.91,"Beversdorf",NA
2009,8,14,0,0,"19",12.74,"Beversdorf",NA
2009,8,14,0,0,"20",12.57,"Beversdorf",NA
2009,8,14,0,0,"21",NA,"Beversdorf",NA
2009,8,25,0,0,"0",22.4,"Beversdorf",NA
2009,8,25,0,0,"0.5",22.4,"Beversdorf",NA
2009,8,25,0,0,"1",22.4,"Beversdorf",NA
2009,8,25,0,0,"1.5",22.4,"Beversdorf",NA
2009,8,25,0,0,"2",22.3,"Beversdorf",NA
2009,8,25,0,0,"3",22.3,"Beversdorf",NA
2009,8,25,0,0,"4",22.2,"Beversdorf",NA
2009,8,25,0,0,"5",22.1,"Beversdorf",NA
2009,8,25,0,0,"6",22.1,"Beversdorf",NA
2009,8,25,0,0,"7",22,"Beversdorf",NA
2009,8,25,0,0,"8",22,"Beversdorf",NA
2009,8,25,0,0,"9",21.8,"Beversdorf",NA
2009,8,25,0,0,"10",21.8,"Beversdorf",NA
2009,8,25,0,0,"11",20.6,"Beversdorf",NA
2009,8,25,0,0,"12",18.2,"Beversdorf",NA
2009,8,25,0,0,"13",17,"Beversdorf",NA
2009,8,25,0,0,"14",14.6,"Beversdorf",NA
2009,8,25,0,0,"15",14,"Beversdorf",NA
2009,8,25,0,0,"16",13.4,"Beversdorf",NA
2009,8,25,0,0,"17",13.1,"Beversdorf",NA
2009,8,25,0,0,"18",12.8,"Beversdorf",NA
2009,8,25,0,0,"19",12.7,"Beversdorf",NA
2009,8,25,0,0,"20",12.6,"Beversdorf",NA
2009,8,25,0,0,"21",NA,"Beversdorf",NA
2009,9,5,0,0,"0",22.92,"Beversdorf",NA
2009,9,5,0,0,"0.5",22.72,"Beversdorf",NA
2009,9,5,0,0,"1",21.5,"Beversdorf",NA
2009,9,5,0,0,"1.5",21.3,"Beversdorf",NA
2009,9,5,0,0,"2",21.19,"Beversdorf",NA
2009,9,5,0,0,"3",20.92,"Beversdorf",NA
2009,9,5,0,0,"4",20.53,"Beversdorf",NA
2009,9,5,0,0,"5",20.46,"Beversdorf",NA
2009,9,5,0,0,"6",20.42,"Beversdorf",NA
2009,9,5,0,0,"7",20.37,"Beversdorf",NA
2009,9,5,0,0,"8",20.38,"Beversdorf",NA
2009,9,5,0,0,"9",20.38,"Beversdorf",NA
2009,9,5,0,0,"10",20.36,"Beversdorf",NA
2009,9,5,0,0,"11",20.26,"Beversdorf",NA
2009,9,5,0,0,"12",19.85,"Beversdorf",NA
2009,9,5,0,0,"13",17.99,"Beversdorf",NA
2009,9,5,0,0,"14",15.42,"Beversdorf",NA
2009,9,5,0,0,"15",14.55,"Beversdorf",NA
2009,9,5,0,0,"16",13.68,"Beversdorf",NA
2009,9,5,0,0,"17",13.34,"Beversdorf",NA
2009,9,5,0,0,"18",13,"Beversdorf",NA
2009,9,5,0,0,"19",12.84,"Beversdorf",NA
2009,9,5,0,0,"20",12.68,"Beversdorf",NA
2009,9,5,0,0,"21",NA,"Beversdorf",NA
2009,9,12,0,0,"0",23.17,"Beversdorf",NA
2009,9,12,0,0,"0.5",23.15,"Beversdorf",NA
2009,9,12,0,0,"1",23.09,"Beversdorf",NA
2009,9,12,0,0,"1.5",22.95,"Beversdorf",NA
2009,9,12,0,0,"2",22.86,"Beversdorf",NA
2009,9,12,0,0,"3",21.72,"Beversdorf",NA
2009,9,12,0,0,"4",21.52,"Beversdorf",NA
2009,9,12,0,0,"5",21.46,"Beversdorf",NA
2009,9,12,0,0,"6",20.67,"Beversdorf",NA
2009,9,12,0,0,"7",20.36,"Beversdorf",NA
2009,9,12,0,0,"8",20.29,"Beversdorf",NA
2009,9,12,0,0,"9",20.25,"Beversdorf",NA
2009,9,12,0,0,"10",20.16,"Beversdorf",NA
2009,9,12,0,0,"11",20.06,"Beversdorf",NA
2009,9,12,0,0,"12",19.61,"Beversdorf",NA
2009,9,12,0,0,"13",17.68,"Beversdorf",NA
2009,9,12,0,0,"14",15.73,"Beversdorf",NA
2009,9,12,0,0,"15",14.52,"Beversdorf",NA
2009,9,12,0,0,"16",13.9,"Beversdorf",NA
2009,9,12,0,0,"17",13.4,"Beversdorf",NA
2009,9,12,0,0,"18",12.89,"Beversdorf",NA
2009,9,12,0,0,"19",12.72,"Beversdorf",NA
2009,9,12,0,0,"20",12.63,"Beversdorf",NA
2009,9,12,0,0,"21",NA,"Beversdorf",NA
2009,9,17,0,0,"0",22.14,"Beversdorf",NA
2009,9,17,0,0,"0.5",22.15,"Beversdorf",NA
2009,9,17,0,0,"1",22.14,"Beversdorf",NA
2009,9,17,0,0,"1.5",22.14,"Beversdorf",NA
2009,9,17,0,0,"2",22.14,"Beversdorf",NA
2009,9,17,0,0,"3",22.05,"Beversdorf",NA
2009,9,17,0,0,"4",21.89,"Beversdorf",NA
2009,9,17,0,0,"5",20.6,"Beversdorf",NA
2009,9,17,0,0,"6",20.53,"Beversdorf",NA
2009,9,17,0,0,"7",20.47,"Beversdorf",NA
2009,9,17,0,0,"8",20.29,"Beversdorf",NA
2009,9,17,0,0,"9",20.18,"Beversdorf",NA
2009,9,17,0,0,"10",19.93,"Beversdorf",NA
2009,9,17,0,0,"11",19.61,"Beversdorf",NA
2009,9,17,0,0,"12",19.55,"Beversdorf",NA
2009,9,17,0,0,"13",19.05,"Beversdorf",NA
2009,9,17,0,0,"14",16.26,"Beversdorf",NA
2009,9,17,0,0,"15",14.28,"Beversdorf",NA
2009,9,17,0,0,"16",13.45,"Beversdorf",NA
2009,9,17,0,0,"17",13.07,"Beversdorf",NA
2009,9,17,0,0,"18",12.79,"Beversdorf",NA
2009,9,17,0,0,"19",12.52,"Beversdorf",NA
2009,9,17,0,0,"20",12.43,"Beversdorf",NA
2009,9,17,0,0,"21",NA,"Beversdorf",NA
2009,10,1,0,0,"0",18.67,"Beversdorf",NA
2009,10,1,0,0,"0.5",18.575,"Beversdorf",NA
2009,10,1,0,0,"1",18.48,"Beversdorf",NA
2009,10,1,0,0,"1.5",18.29,"Beversdorf",NA
2009,10,1,0,0,"2",18.1,"Beversdorf",NA
2009,10,1,0,0,"3",18.08,"Beversdorf",NA
2009,10,1,0,0,"4",18.07,"Beversdorf",NA
2009,10,1,0,0,"5",18.06,"Beversdorf",NA
2009,10,1,0,0,"6",18.06,"Beversdorf",NA
2009,10,1,0,0,"7",18.06,"Beversdorf",NA
2009,10,1,0,0,"8",18.06,"Beversdorf",NA
2009,10,1,0,0,"9",18.06,"Beversdorf",NA
2009,10,1,0,0,"10",18.05,"Beversdorf",NA
2009,10,1,0,0,"11",18.04,"Beversdorf",NA
2009,10,1,0,0,"12",18,"Beversdorf",NA
2009,10,1,0,0,"13",17.86,"Beversdorf",NA
2009,10,1,0,0,"14",17.39,"Beversdorf",NA
2009,10,1,0,0,"15",16.94,"Beversdorf",NA
2009,10,1,0,0,"16",16.06,"Beversdorf",NA
2009,10,1,0,0,"17",14.34,"Beversdorf",NA
2009,10,1,0,0,"18",13.81,"Beversdorf",NA
2009,10,1,0,0,"19",13.56,"Beversdorf",NA
2009,10,1,0,0,"20",13.2,"Beversdorf",NA
2009,10,1,0,0,"21",NA,"Beversdorf",NA
2009,10,17,0,0,"0",12.59,"Beversdorf",NA
2009,10,17,0,0,"0.5",12.59,"Beversdorf",NA
2009,10,17,0,0,"1",12.59,"Beversdorf",NA
2009,10,17,0,0,"1.5",12.59,"Beversdorf",NA
2009,10,17,0,0,"2",12.59,"Beversdorf",NA
2009,10,17,0,0,"3",12.57,"Beversdorf",NA
2009,10,17,0,0,"4",12.56,"Beversdorf",NA
2009,10,17,0,0,"5",12.55,"Beversdorf",NA
2009,10,17,0,0,"6",12.54,"Beversdorf",NA
2009,10,17,0,0,"7",12.53,"Beversdorf",NA
2009,10,17,0,0,"8",12.51,"Beversdorf",NA
2009,10,17,0,0,"9",12.5,"Beversdorf",NA
2009,10,17,0,0,"10",12.48,"Beversdorf",NA
2009,10,17,0,0,"11",12.47,"Beversdorf",NA
2009,10,17,0,0,"12",12.46,"Beversdorf",NA
2009,10,17,0,0,"13",12.46,"Beversdorf",NA
2009,10,17,0,0,"14",12.45,"Beversdorf",NA
2009,10,17,0,0,"15",12.45,"Beversdorf",NA
2009,10,17,0,0,"16",12.45,"Beversdorf",NA
2009,10,17,0,0,"17",12.44,"Beversdorf",NA
2009,10,17,0,0,"18",12.43,"Beversdorf",NA
2009,10,17,0,0,"19",12.44,"Beversdorf",NA
2009,10,17,0,0,"20",12.4,"Beversdorf",NA
2009,10,17,0,0,"21",NA,"Beversdorf",NA
2010,5,19,0,0,"0",12.72,"Beversdorf",NA
2010,5,19,0,0,"0.5",NA,"Beversdorf",NA
2010,5,19,0,0,"1",12.72,"Beversdorf",NA
2010,5,19,0,0,"1.5",NA,"Beversdorf",NA
2010,5,19,0,0,"2",12.64,"Beversdorf",NA
2010,5,19,0,0,"3",12.45,"Beversdorf",NA
2010,5,19,0,0,"4",12.41,"Beversdorf",NA
2010,5,19,0,0,"5",12.28,"Beversdorf",NA
2010,5,19,0,0,"6",12.25,"Beversdorf",NA
2010,5,19,0,0,"7",12.23,"Beversdorf",NA
2010,5,19,0,0,"8",12.22,"Beversdorf",NA
2010,5,19,0,0,"9",12.19,"Beversdorf",NA
2010,5,19,0,0,"10",12.17,"Beversdorf",NA
2010,5,19,0,0,"11",12.16,"Beversdorf",NA
2010,5,19,0,0,"12",12.14,"Beversdorf",NA
2010,5,19,0,0,"13",12.135,"Beversdorf",NA
2010,5,19,0,0,"14",12.13,"Beversdorf",NA
2010,5,19,0,0,"15",12.125,"Beversdorf",NA
2010,5,19,0,0,"16",12.12,"Beversdorf",NA
2010,5,19,0,0,"17",12.02,"Beversdorf",NA
2010,5,19,0,0,"18",11.92,"Beversdorf",NA
2010,5,19,0,0,"19",11.815,"Beversdorf",NA
2010,5,19,0,0,"20",11.71,"Beversdorf",NA
2010,5,19,0,0,"21",NA,"Beversdorf",NA
2010,5,20,0,0,"0",15.2,"Beversdorf",NA
2010,5,20,0,0,"0.5",NA,"Beversdorf",NA
2010,5,20,0,0,"1",15.08,"Beversdorf",NA
2010,5,20,0,0,"1.5",NA,"Beversdorf",NA
2010,5,20,0,0,"2",14.52,"Beversdorf",NA
2010,5,20,0,0,"3",13.6,"Beversdorf",NA
2010,5,20,0,0,"4",13.35,"Beversdorf",NA
2010,5,20,0,0,"5",13.19,"Beversdorf",NA
2010,5,20,0,0,"6",13.02,"Beversdorf",NA
2010,5,20,0,0,"7",12.92,"Beversdorf",NA
2010,5,20,0,0,"8",12.82,"Beversdorf",NA
2010,5,20,0,0,"9",12.72,"Beversdorf",NA
2010,5,20,0,0,"10",12.55,"Beversdorf",NA
2010,5,20,0,0,"11",12.42,"Beversdorf",NA
2010,5,20,0,0,"12",12.27,"Beversdorf",NA
2010,5,20,0,0,"13",12.22,"Beversdorf",NA
2010,5,20,0,0,"14",12.17,"Beversdorf",NA
2010,5,20,0,0,"15",12.095,"Beversdorf",NA
2010,5,20,0,0,"16",12.02,"Beversdorf",NA
2010,5,20,0,0,"17",11.93,"Beversdorf",NA
2010,5,20,0,0,"18",11.84,"Beversdorf",NA
2010,5,20,0,0,"19",11.82,"Beversdorf",NA
2010,5,20,0,0,"20",11.8,"Beversdorf",NA
2010,5,20,0,0,"21",NA,"Beversdorf",NA
2010,5,26,0,0,"0",21,"Beversdorf",NA
2010,5,26,0,0,"0.5",NA,"Beversdorf",NA
2010,5,26,0,0,"1",19.25,"Beversdorf",NA
2010,5,26,0,0,"1.5",NA,"Beversdorf",NA
2010,5,26,0,0,"2",18.65,"Beversdorf",NA
2010,5,26,0,0,"3",18.25,"Beversdorf",NA
2010,5,26,0,0,"4",17.17,"Beversdorf",NA
2010,5,26,0,0,"5",16.37,"Beversdorf",NA
2010,5,26,0,0,"6",15.17,"Beversdorf",NA
2010,5,26,0,0,"7",14.51,"Beversdorf",NA
2010,5,26,0,0,"8",13.95,"Beversdorf",NA
2010,5,26,0,0,"9",13.62,"Beversdorf",NA
2010,5,26,0,0,"10",13.28,"Beversdorf",NA
2010,5,26,0,0,"11",13.12,"Beversdorf",NA
2010,5,26,0,0,"12",12.67,"Beversdorf",NA
2010,5,26,0,0,"13",12.42,"Beversdorf",NA
2010,5,26,0,0,"14",12.17,"Beversdorf",NA
2010,5,26,0,0,"15",12.07,"Beversdorf",NA
2010,5,26,0,0,"16",11.97,"Beversdorf",NA
2010,5,26,0,0,"17",11.81,"Beversdorf",NA
2010,5,26,0,0,"18",11.65,"Beversdorf",NA
2010,5,26,0,0,"19",11.62,"Beversdorf",NA
2010,5,26,0,0,"20",11.59,"Beversdorf",NA
2010,5,26,0,0,"21",NA,"Beversdorf",NA
2010,6,1,0,0,"0",24.34,"Beversdorf",NA
2010,6,1,0,0,"0.5",NA,"Beversdorf",NA
2010,6,1,0,0,"1",24.3,"Beversdorf",NA
2010,6,1,0,0,"1.5",NA,"Beversdorf",NA
2010,6,1,0,0,"2",24.18,"Beversdorf",NA
2010,6,1,0,0,"3",23.44,"Beversdorf",NA
2010,6,1,0,0,"4",20.01,"Beversdorf",NA
2010,6,1,0,0,"5",16.35,"Beversdorf",NA
2010,6,1,0,0,"6",15.14,"Beversdorf",NA
2010,6,1,0,0,"7",14.35,"Beversdorf",NA
2010,6,1,0,0,"8",14.01,"Beversdorf",NA
2010,6,1,0,0,"9",13.48,"Beversdorf",NA
2010,6,1,0,0,"10",13.04,"Beversdorf",NA
2010,6,1,0,0,"11",12.79,"Beversdorf",NA
2010,6,1,0,0,"12",12.59,"Beversdorf",NA
2010,6,1,0,0,"13",12.35,"Beversdorf",NA
2010,6,1,0,0,"14",12.11,"Beversdorf",NA
2010,6,1,0,0,"15",12.04,"Beversdorf",NA
2010,6,1,0,0,"16",11.97,"Beversdorf",NA
2010,6,1,0,0,"17",11.875,"Beversdorf",NA
2010,6,1,0,0,"18",11.78,"Beversdorf",NA
2010,6,1,0,0,"19",11.71,"Beversdorf",NA
2010,6,1,0,0,"20",11.64,"Beversdorf",NA
2010,6,1,0,0,"21",NA,"Beversdorf",NA
2010,6,9,0,0,"0",19.93,"Beversdorf",NA
2010,6,9,0,0,"0.5",NA,"Beversdorf",NA
2010,6,9,0,0,"1",19.92,"Beversdorf",NA
2010,6,9,0,0,"1.5",NA,"Beversdorf",NA
2010,6,9,0,0,"2",19.85,"Beversdorf",NA
2010,6,9,0,0,"3",19.78,"Beversdorf",NA
2010,6,9,0,0,"4",19.67,"Beversdorf",NA
2010,6,9,0,0,"5",19.54,"Beversdorf",NA
2010,6,9,0,0,"6",19.43,"Beversdorf",NA
2010,6,9,0,0,"7",19.31,"Beversdorf",NA
2010,6,9,0,0,"8",18.71,"Beversdorf",NA
2010,6,9,0,0,"9",15.79,"Beversdorf",NA
2010,6,9,0,0,"10",14.98,"Beversdorf",NA
