Year,Month,Day,Hour,Minute,Second,Depth.m,Temperature.C,Dissolved.Oxygen.mg.L,pH,Specific.Conductance.uS.cm,Barometer.kPA,Unit.ID
2018,7,11,11,32,39,19,8.3,0.08,7.46,580,99.07,Poseidon YSI Pro-Plus
2018,7,11,11,34,10,20,8.2,0.09,7.51,580,99.09,Poseidon YSI Pro-Plus
2018,7,17,10,52,38,0,27.1,9.6,8.44,480.9,98.86,Poseidon YSI Pro-Plus
2018,7,17,10,56,41,1,27,9.56,8.63,481.1,98.86,Poseidon YSI Pro-Plus
2018,7,17,10,58,54,2,26.9,9.21,8.62,481.6,98.85,Poseidon YSI Pro-Plus
2018,7,17,11,1,43,3,26.8,8.82,8.59,482.3,98.86,Poseidon YSI Pro-Plus
2018,7,17,11,3,44,4,26.8,8.56,8.6,481.7,98.85,Poseidon YSI Pro-Plus
2018,7,17,11,5,6,5,26.8,8.75,8.59,481.8,98.85,Poseidon YSI Pro-Plus
2018,7,17,11,6,41,6,26.6,8.23,8.55,484.2,98.85,Poseidon YSI Pro-Plus
2018,7,17,11,9,11,7,21.1,0.15,7.68,549,98.86,Poseidon YSI Pro-Plus
2018,7,17,11,10,43,8,17.1,0.13,7.52,560,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,13,28,9,13.8,0.12,7.44,567,98.86,Poseidon YSI Pro-Plus
2018,7,17,11,14,35,10,13.1,0.11,7.45,567,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,19,11,11,11.9,0.12,7.43,570,98.88,Poseidon YSI Pro-Plus
2018,7,17,11,21,7,12,10.4,0.14,7.45,571,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,23,44,13,10,0.14,7.44,573,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,26,30,14,9.4,0.12,7.45,574,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,30,8,15,9.1,0.14,7.41,575,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,33,13,16,8.9,0.14,7.44,576,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,36,7,17,8.4,0.22,7.43,580,98.86,Poseidon YSI Pro-Plus
2018,7,17,11,38,20,18,8.4,0.22,7.44,579,98.87,Poseidon YSI Pro-Plus
2018,7,17,11,44,9,19,8.3,0.27,7.4,580,98.86,Poseidon YSI Pro-Plus
2018,7,17,11,45,7,20,8.1,0.27,7.41,582,98.87,Poseidon YSI Pro-Plus
2018,7,19,11,39,29,0,25.6,9.88,8.36,488,98.33,Poseidon YSI Pro-Plus
2018,7,19,11,41,27,1,25.6,9.93,8.52,488.1,98.34,Poseidon YSI Pro-Plus
2018,7,19,11,43,20,2,25.6,9.87,8.53,488.3,98.34,Poseidon YSI Pro-Plus
2018,7,19,11,44,49,3,25.6,10.09,8.55,488.5,98.33,Poseidon YSI Pro-Plus
2018,7,19,11,46,23,4,25.6,10.12,8.55,488.6,98.34,Poseidon YSI Pro-Plus
2018,7,19,11,48,32,5,25.6,9.85,8.55,488.9,98.34,Poseidon YSI Pro-Plus
2018,7,19,11,58,1,6,24,2.44,7.99,521,98.33,Poseidon YSI Pro-Plus
2018,7,19,11,59,2,7,21.1,0.17,7.68,548,98.33,Poseidon YSI Pro-Plus
2018,7,19,12,0,17,8,18.5,0.15,7.6,557,98.32,Poseidon YSI Pro-Plus
2018,7,19,12,1,26,9,16.1,0.14,7.54,562,98.31,Poseidon YSI Pro-Plus
2018,7,19,12,3,6,10,13,0.14,7.5,569,98.32,Poseidon YSI Pro-Plus
2018,7,19,12,6,30,11,11.8,0.12,7.46,571,98.32,Poseidon YSI Pro-Plus
2018,7,19,12,7,35,12,10.5,0.12,7.47,572,98.32,Poseidon YSI Pro-Plus
2018,7,19,12,9,9,13,9.6,0.12,7.44,574,98.31,Poseidon YSI Pro-Plus
2018,7,19,12,10,30,14,9.5,0.12,7.45,575,98.31,Poseidon YSI Pro-Plus
2018,7,19,12,12,20,15,9.3,0.1,7.44,575,98.31,Poseidon YSI Pro-Plus
2018,7,19,12,13,48,16,9.1,0.09,7.44,576,98.31,Poseidon YSI Pro-Plus
2018,7,19,12,20,43,17,8.8,0.09,7.42,578,98.3,Poseidon YSI Pro-Plus
2018,7,19,12,21,43,18,8.6,0.09,7.43,581,98.29,Poseidon YSI Pro-Plus
2018,7,19,12,22,44,19,8.4,0.02,7.42,581,98.3,Poseidon YSI Pro-Plus
2018,7,19,12,25,7,20,8.2,0.05,7.4,583,98.3,Poseidon YSI Pro-Plus
2018,7,27,13,1,7,0,23.9,0,8.62,493.7,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,2,1,1,23.9,0,8.63,493.7,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,3,6,2,23.8,0,8.65,493.5,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,3,58,3,23.8,0,8.65,493.7,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,4,55,4,23.8,18.56,8.63,493.8,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,6,5,5,23.7,0,8.6,494.2,98.69,Poseidon YSI Pro-Plus
2018,7,27,13,7,33,6,23.7,0,8.59,494.3,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,12,52,7,23.7,0.01,8.55,494.6,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,16,29,8,23.6,1.78,8.51,494.9,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,19,37,9,23,0.01,8.5,499.5,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,21,8,10,13.6,0.01,7.71,567,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,23,1,11,11.3,0.01,7.51,572,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,24,14,12,10.6,0.01,7.48,573,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,26,13,13,10,0.01,7.44,575,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,27,33,14,9.7,0.02,7.44,575,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,29,9,15,9.3,0.37,7.44,576,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,30,49,16,9.1,0.02,7.46,577,98.7,Poseidon YSI Pro-Plus
2018,7,27,13,32,21,17,8.9,0.03,7.46,577,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,34,55,18,8.7,1.53,7.4,580,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,37,4,19,8.5,1.51,7.41,581,98.71,Poseidon YSI Pro-Plus
2018,7,27,13,39,37,20,8.3,0.02,7.43,584,98.7,Poseidon YSI Pro-Plus
2018,8,1,10,33,14,0,25,11.6,8.44,486.4,98.39,Poseidon YSI Pro-Plus
2018,8,1,10,34,19,1,24.6,11.81,8.57,485.8,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,35,31,2,24.5,11.57,8.61,485.7,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,36,33,3,24.3,0,8.59,485.8,98.39,Poseidon YSI Pro-Plus
2018,8,1,10,50,22,4,24,0,8.6,486.6,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,51,54,5,23.7,0,8.46,494.8,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,53,48,6,23.4,0.01,8.41,497.4,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,54,43,7,22.9,0,8.4,499.4,98.37,Poseidon YSI Pro-Plus
2018,8,1,10,55,27,8,21.3,0,7.8,528,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,56,42,9,19.3,0.01,7.63,543,98.38,Poseidon YSI Pro-Plus
2018,8,1,10,57,38,10,13.4,0.01,7.58,570,98.38,Poseidon YSI Pro-Plus
2018,8,1,11,0,55,11,11.5,0.81,7.43,573,98.38,Poseidon YSI Pro-Plus
2018,8,1,11,1,56,12,10.6,0.62,7.42,574,98.37,Poseidon YSI Pro-Plus
2018,8,1,11,3,48,13,9.9,0.5,7.43,574,98.37,Poseidon YSI Pro-Plus
2018,8,1,11,4,52,14,9.4,0.44,7.41,576,98.37,Poseidon YSI Pro-Plus
2018,8,1,11,6,34,15,9.1,0.37,7.43,577,98.36,Poseidon YSI Pro-Plus
2018,8,1,11,9,43,16,8.8,0.31,7.39,578,98.36,Poseidon YSI Pro-Plus
2018,8,1,11,10,11,17,8.8,0.29,7.4,578,98.37,Poseidon YSI Pro-Plus
2018,8,1,11,11,37,18,8.7,0.27,7.33,580,98.36,Poseidon YSI Pro-Plus
2018,8,1,11,15,51,19,8.5,0.02,7.36,584,98.36,Poseidon YSI Pro-Plus
2018,8,1,11,17,13,20,8.4,0.01,7.38,586,98.37,Poseidon YSI Pro-Plus
2018,8,6,12,27,34,0,25.4,0,8.46,487.3,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,28,54,1,25,0,8.56,486.3,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,29,39,2,24.6,0,8.58,487.1,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,30,31,3,24.4,0,8.57,487.9,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,32,10,4,24.2,1.37,8.52,488.9,98.54,Poseidon YSI Pro-Plus
2018,8,6,12,32,37,5,24.2,0.01,8.55,489.1,98.54,Poseidon YSI Pro-Plus
2018,8,6,12,33,23,6,24,0,8.52,491.7,98.54,Poseidon YSI Pro-Plus
2018,8,6,12,34,13,7,23.9,0.01,8.5,492.5,98.54,Poseidon YSI Pro-Plus
2018,8,6,12,35,41,8,21.4,0,7.8,523,98.53,Poseidon YSI Pro-Plus
2018,8,6,12,36,31,9,16.1,0,7.56,564,98.54,Poseidon YSI Pro-Plus
2018,8,6,12,38,2,10,13.3,0.01,7.44,570,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,39,40,11,12.2,0.01,7.4,572,98.56,Poseidon YSI Pro-Plus
2018,8,6,12,41,4,12,11.7,0,7.43,572,98.54,Poseidon YSI Pro-Plus
2018,8,6,12,43,22,13,10.9,0.83,7.46,573,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,44,25,14,9.9,0,7.46,575,98.56,Poseidon YSI Pro-Plus
2018,8,6,12,46,43,15,9.3,0,7.4,577,98.56,Poseidon YSI Pro-Plus
2018,8,6,12,47,27,16,9.1,0.01,7.44,578,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,49,13,17,8.7,0.01,7.42,580,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,50,33,18,8.5,0.01,7.39,582,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,51,48,19,8.5,0.01,7.39,586,98.55,Poseidon YSI Pro-Plus
2018,8,6,12,53,13,20,8.4,0.01,7.36,589,98.54,Poseidon YSI Pro-Plus
2018,9,14,1,43,6,0,23.3,9.75,4.4,465.6,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,43,51,1,21.6,9.56,3.6,463.6,98.87,Poseidon YSI Pro-Plus
2018,9,14,1,44,26,2,21.3,9.27,3.1,463.6,98.87,Poseidon YSI Pro-Plus
2018,9,14,1,44,52,3,21.1,9.02,3.24,464,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,45,26,4,21,8.72,2.46,464.4,98.87,Poseidon YSI Pro-Plus
2018,9,14,1,46,0,5,21,8.62,1.64,464.5,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,46,45,6,21,8.52,1.77,464.5,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,47,21,7,20.9,8.45,1.69,464.8,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,48,32,8,20.9,8.26,1.66,465,98.87,Poseidon YSI Pro-Plus
2018,9,14,1,49,12,9,20.9,8.17,1.81,465.2,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,49,56,10,20.3,6.49,1.22,472.8,98.87,Poseidon YSI Pro-Plus
2018,9,14,1,51,55,11,17,0.32,1.62,527,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,52,46,12,13.6,0.27,0.84,557,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,53,21,13,12,0.29,1.73,564,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,54,53,14,10.7,0.27,1.18,570,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,55,18,15,10,0.28,-0.05,574,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,55,57,16,9.4,0.27,0.57,578,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,56,30,17,9.1,0.28,0.8,582,98.86,Poseidon YSI Pro-Plus
2018,9,14,1,57,23,18,8.9,0.27,1.33,583,98.85,Poseidon YSI Pro-Plus
2018,9,14,1,58,8,19,8.8,0.27,0.36,586,98.85,Poseidon YSI Pro-Plus
2018,9,14,1,58,47,20,8.7,0.27,0.77,587,98.85,Poseidon YSI Pro-Plus
2018,9,22,0,56,2,0,20.9,8.76,-2,468.3,99.4,Poseidon YSI Pro-Plus
2018,9,22,0,56,50,1,20.9,8.7,-0.35,468.5,99.39,Poseidon YSI Pro-Plus
2018,9,22,0,57,31,2,20.8,8.7,1.29,468.4,99.4,Poseidon YSI Pro-Plus
2018,9,22,0,58,12,3,20.7,8.62,2.1,468.5,99.39,Poseidon YSI Pro-Plus
2018,9,22,0,58,45,4,20.6,8.53,2.16,468.1,99.39,Poseidon YSI Pro-Plus
2018,9,22,0,59,11,5,20.6,8.47,1.1,467.8,99.39,Poseidon YSI Pro-Plus
2018,9,22,0,59,27,6,20.6,8.39,2.25,467.7,99.39,Poseidon YSI Pro-Plus
2018,9,22,0,59,49,7,20.5,8.12,2.62,468.2,99.39,Poseidon YSI Pro-Plus
2018,9,22,1,0,19,8,20.5,8.02,2.57,468.3,99.39,Poseidon YSI Pro-Plus
2018,9,22,1,0,55,9,20.4,8,1.86,467.7,99.39,Poseidon YSI Pro-Plus
2018,9,22,1,1,35,10,20.1,7.18,1.53,474.6,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,2,47,11,19.5,5.4,1.97,488.7,99.39,Poseidon YSI Pro-Plus
2018,9,22,1,3,43,12,14.8,0.42,-0.64,550,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,4,18,13,12.3,0.46,0.58,565,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,5,14,14,10.9,0.48,2.39,571,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,5,44,15,10.2,0.5,0.34,576,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,6,15,16,10,0.5,1.05,575,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,6,51,17,9.5,0.53,0.88,578,99.37,Poseidon YSI Pro-Plus
2018,9,22,1,7,15,18,9.2,0.53,0.53,581,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,7,45,19,9.1,0.54,0.03,582,99.38,Poseidon YSI Pro-Plus
2018,9,22,1,8,5,20,8.9,0.52,0.68,585,99.37,Poseidon YSI Pro-Plus
2018,9,28,22,39,19,0,18.1,8.67,-2.08,476.4,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,39,34,1,18.1,8.8,-2.08,476.3,99.66,Poseidon YSI Pro-Plus
2018,9,28,22,39,55,2,18.1,8.83,-2.08,476.5,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,40,13,3,18.1,8.8,-2.08,476.6,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,40,29,4,18.1,8.75,-2.08,476.8,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,40,47,5,18.1,8.67,-2.08,476.9,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,41,8,6,18.1,8.69,-2.08,476.7,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,41,25,7,18.1,8.6,-2.08,476.9,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,41,40,8,18.1,8.54,-2.08,476.9,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,41,56,9,18.1,8.49,-2.08,476.6,99.68,Poseidon YSI Pro-Plus
2018,9,28,22,42,12,10,18.1,8.48,-2.08,476.6,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,42,33,11,18.1,8.45,-2.09,476.7,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,44,56,12,15,0.54,-2.17,551,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,45,50,13,12,0.61,-2.28,568,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,46,20,14,10.3,0.67,-2.33,576,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,47,10,15,9.7,0.68,-2.34,580,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,47,35,16,9.4,0.69,-2.36,582,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,48,14,17,9.2,0.7,-1.55,583,99.65,Poseidon YSI Pro-Plus
2018,9,28,22,49,6,18,9,0.71,-1.3,588,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,50,6,19,8.9,0.71,-2.38,589,99.67,Poseidon YSI Pro-Plus
2018,9,28,22,50,31,20,8.9,0.71,-1.69,589,99.66,Poseidon YSI Pro-Plus
2018,10,5,1,23,56,0,16.3,8.81,-2.14,482.2,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,24,56,1,16.3,8.77,-2.14,482.3,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,25,40,2,16.3,8.69,-2.14,482.6,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,26,26,3,16.3,8.62,-2.14,482.5,98.24,Poseidon YSI Pro-Plus
2018,10,5,1,26,51,4,16.3,8.49,-1.31,483.8,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,27,14,5,16.3,8.34,-0.65,484.8,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,27,33,6,16.3,8.31,1.45,485,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,28,5,7,16.2,8.21,0.59,485.2,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,28,24,8,16.2,8.2,1.29,485.3,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,28,41,9,16.2,8.09,-1.52,485.4,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,29,34,10,16.2,7.99,-2.13,485.4,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,29,54,11,16.2,8.01,1.83,485.5,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,30,17,12,16.2,7.97,1.68,485.5,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,30,48,13,16.2,7.92,-2.14,485.8,98.24,Poseidon YSI Pro-Plus
2018,10,5,1,31,31,14,14,1,-2.2,533,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,32,10,15,11.4,0.74,-1.92,571,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,32,32,16,10.5,0.77,-0.21,577,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,33,8,17,10,0.79,1.64,580,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,33,39,18,9.4,0.81,1.51,587,98.23,Poseidon YSI Pro-Plus
2018,10,5,1,34,1,19,9.4,0.81,-1.03,588,98.22,Poseidon YSI Pro-Plus
2018,10,5,1,34,20,20,9.3,0.81,0.42,588,98.23,Poseidon YSI Pro-Plus
2018,10,12,19,47,35,0,14.5,7.97,16.24,487.2,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,48,3,1,14.5,7.86,16.24,487.3,98.42,Poseidon YSI Pro-Plus
2018,10,12,19,48,24,2,14.5,7.89,16.24,487.3,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,49,12,3,14.5,7.47,16.24,487.2,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,49,29,4,14.5,7.43,16.24,487.3,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,49,50,5,14.5,7.45,16.24,487.4,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,50,11,6,14.5,7.45,16.24,487.3,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,50,27,7,14.5,7.39,16.24,487.4,98.42,Poseidon YSI Pro-Plus
2018,10,12,19,50,46,8,14.5,7.38,16.24,487.4,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,51,0,9,14.5,7.35,16.24,487.7,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,51,15,10,14.5,7.32,16.24,487.8,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,51,43,11,14.5,7.3,16.24,487.9,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,51,51,12,14.5,7.31,16.24,487.9,98.42,Poseidon YSI Pro-Plus
2018,10,12,19,52,16,13,14.4,7.18,16.24,489.2,98.42,Poseidon YSI Pro-Plus
2018,10,12,19,52,39,14,14.4,7.04,16.25,490.3,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,53,12,15,14.2,6.83,16.25,492.3,98.42,Poseidon YSI Pro-Plus
2018,10,12,19,54,52,16,13.5,3.13,16.28,517,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,55,43,17,10.3,0.88,16.38,583,98.42,Poseidon YSI Pro-Plus
2018,10,12,19,56,17,18,9.6,0.89,14.43,588,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,56,54,19,9.4,0.9,15.11,588,98.41,Poseidon YSI Pro-Plus
2018,10,12,19,57,34,20,9.2,0.9,13.17,592,98.42,Poseidon YSI Pro-Plus
2018,10,24,1,39,51,0,11.9,8.36,-0.21,509,99.6,Poseidon YSI Pro-Plus
2018,10,24,1,40,33,1,11.8,8.23,-0.74,509,99.59,Poseidon YSI Pro-Plus
2018,10,24,1,41,5,2,11.6,8.19,-2.14,509,99.59,Poseidon YSI Pro-Plus
2018,10,24,1,41,28,3,11.4,8.56,-1.37,506,99.59,Poseidon YSI Pro-Plus
2018,10,24,1,42,50,4,11.2,8.43,-2.31,505,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,43,16,5,11.1,8.44,-2.31,505,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,44,5,6,11.1,8.4,-2.28,505,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,44,45,7,11.1,8.35,-2.31,505,99.57,Poseidon YSI Pro-Plus
2018,10,24,1,45,44,8,11.1,8.35,-2.31,505,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,46,23,9,11.1,8.37,-2.31,505,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,47,41,10,11.1,8.4,-2.31,504,99.57,Poseidon YSI Pro-Plus
2018,10,24,1,48,23,11,11.1,8.4,-2.31,504,99.57,Poseidon YSI Pro-Plus
2018,10,24,1,49,29,12,11.1,8.42,-2.31,504,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,50,2,13,11.1,8.42,-2.31,504,99.57,Poseidon YSI Pro-Plus
2018,10,24,1,50,30,14,11.1,8.41,-2.31,504,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,50,52,15,11.1,8.4,-2.31,504,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,51,17,16,11.1,8.41,-1.99,504,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,51,44,17,11.1,8.36,-1.32,504,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,52,5,18,11.1,8.33,-0.56,504,99.59,Poseidon YSI Pro-Plus
2018,10,24,1,52,25,19,11.1,8.29,-1.29,504,99.58,Poseidon YSI Pro-Plus
2018,10,24,1,52,42,20,11.1,8.14,-0.69,504,99.58,Poseidon YSI Pro-Plus
2018,10,31,1,16,17,0,10.7,7.91,14.27,511,98.23,Poseidon YSI Pro-Plus
2018,10,31,1,16,37,1,10.7,7.81,14.18,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,17,5,2,10.6,7.73,13.44,512,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,17,30,3,10.6,7.65,10.59,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,17,49,4,10.6,7.59,11.16,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,18,13,5,10.6,7.59,10.03,511,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,18,37,6,10.6,7.52,10.76,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,18,56,7,10.6,7.53,10.52,511,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,19,19,8,10.5,7.46,8.81,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,19,51,9,10.5,7.42,9.44,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,20,13,10,10.5,7.43,8.17,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,20,32,11,10.5,7.44,7.11,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,21,4,12,10.5,7.42,7.51,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,21,23,13,10.5,7.42,5.76,511,98.25,Poseidon YSI Pro-Plus
2018,10,31,1,21,50,14,10.5,7.42,2.73,511,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,22,11,15,10.5,7.43,6.19,511,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,22,30,16,10.5,7.46,0.26,510,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,23,0,17,10.5,7.48,2.25,510,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,23,19,18,10.5,7.5,0.33,510,98.23,Poseidon YSI Pro-Plus
2018,10,31,1,23,43,19,10.5,7.51,1.55,510,98.24,Poseidon YSI Pro-Plus
2018,10,31,1,24,4,20,10.5,7.5,2.75,510,98.24,Poseidon YSI Pro-Plus
2019,2,22,12,33,31,0,0.1,14.64,8.24,568,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,34,13,1,0.3,14.14,8.31,563,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,36,8,2,2.3,11.36,8.3,524,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,38,17,3,2.5,11.08,8.24,520,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,40,7,4,2,11.44,8.37,529,99.96,Poseidon YSI Pro-Plus
2019,2,22,12,41,26,5,2,11.39,8.35,530,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,42,54,6,2,11.26,8.31,530,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,44,39,7,0.7,12.76,8.41,555,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,45,30,8,0.6,12.87,8.27,557,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,46,50,9,0.6,13.01,8.29,557,99.93,Poseidon YSI Pro-Plus
2019,2,22,12,47,35,10,0.6,13.03,8.35,557,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,48,17,11,0.6,12.83,8.16,559,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,49,23,12,0.7,12.41,8.11,561,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,50,0,13,0.7,12.24,8.34,564,99.93,Poseidon YSI Pro-Plus
2019,2,22,12,50,44,14,0.8,11.65,8.52,566,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,51,32,15,0.9,10.65,8.27,570,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,53,20,16,1,9.29,8.21,578,99.94,Poseidon YSI Pro-Plus
2019,2,22,12,54,0,17,1.2,8.36,8.03,583,99.95,Poseidon YSI Pro-Plus
2019,2,22,12,55,26,18,1.2,7.31,7.71,596,99.93,Poseidon YSI Pro-Plus
2019,2,22,12,56,21,19,1.2,6.11,8.31,614,99.93,Poseidon YSI Pro-Plus
2019,2,22,12,57,25,20,1.6,4.1,7.74,610,99.94,Poseidon YSI Pro-Plus
2019,3,1,13,34,55,0,0.4,12.47,8.21,563,99,Poseidon YSI Pro-Plus
2019,3,1,13,35,25,1,0.4,12.38,8.23,565,99,Poseidon YSI Pro-Plus
2019,3,1,13,35,59,2,0.5,11.74,8.22,560,99,Poseidon YSI Pro-Plus
2019,3,1,13,37,0,3,1.5,10.51,8.15,540,99,Poseidon YSI Pro-Plus
2019,3,1,13,37,42,4,2.1,9.93,8.16,529,99,Poseidon YSI Pro-Plus
2019,3,1,13,38,18,5,1.7,10.23,8.31,535,99,Poseidon YSI Pro-Plus
